# ---------------------------------- WARNING ----------------------------------------,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,
# may not have received Director's approval. Any such data values are qualified,,,
# as provisional and are subject to revision. Provisional data are released on the,,,
# condition that neither the USGS nor the United States Government may be held liable,,,
# for any damages resulting from its use.,,,
#,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,
#,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,
#,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,
# retrieved: 2018-09-26 15:59:55 EDT       (sdww02),,,
#,,,
# Data for the following 1 site(s) are contained in this file,,,
"#    USGS 08066500 Trinity Rv at Romayor, TX",,,
# -----------------------------------------------------------------------------------,,,
#,,,
# Data provided for site 08066500,,,
#            TS   parameter     statistic     Description,,,
"#        133980       00060     00003     Discharge, cubic feet per second (Mean)",,,
"#        173616       00060     00001     Discharge, cubic feet per second (Maximum)",,,
"#        173617       00060     00002     Discharge, cubic feet per second (Minimum)",,,
#,,,
# Data-value qualification codes included in this output:,,,
#        ,,,
#     A  Approved for publication -- Processing and review completed.,,,
#     P  Provisional data subject to revision.,,,
#     e  Value has been estimated.,,,
# ,,,
agency_cd,site_no,datetime,133980_00060_00003
USGS,8066500,12/19/1926,6710
USGS,8066500,12/20/1926,4270
USGS,8066500,12/21/1926,4190
USGS,8066500,12/22/1926,4110
USGS,8066500,12/23/1926,6680
USGS,8066500,12/24/1926,13400
USGS,8066500,12/25/1926,22200
USGS,8066500,12/26/1926,25200
USGS,8066500,12/27/1926,25000
USGS,8066500,12/28/1926,24200
USGS,8066500,12/29/1926,21800
USGS,8066500,12/30/1926,19600
USGS,8066500,12/31/1926,17200
USGS,8066500,1/1/1927,15900
USGS,8066500,1/2/1927,14800
USGS,8066500,1/3/1927,14700
USGS,8066500,1/4/1927,14600
USGS,8066500,1/5/1927,13900
USGS,8066500,1/6/1927,12700
USGS,8066500,1/7/1927,10400
USGS,8066500,1/8/1927,8270
USGS,8066500,1/9/1927,6350
USGS,8066500,1/10/1927,5630
USGS,8066500,1/11/1927,4590
USGS,8066500,1/12/1927,3720
USGS,8066500,1/13/1927,3650
USGS,8066500,1/14/1927,4030
USGS,8066500,1/15/1927,4590
USGS,8066500,1/16/1927,4110
USGS,8066500,1/17/1927,3370
USGS,8066500,1/18/1927,3440
USGS,8066500,1/19/1927,4350
USGS,8066500,1/20/1927,7010
USGS,8066500,1/21/1927,7110
USGS,8066500,1/22/1927,6170
USGS,8066500,1/23/1927,6170
USGS,8066500,1/24/1927,7610
USGS,8066500,1/25/1927,11000
USGS,8066500,1/26/1927,13100
USGS,8066500,1/27/1927,12800
USGS,8066500,1/28/1927,11800
USGS,8066500,1/29/1927,9060
USGS,8066500,1/30/1927,8600
USGS,8066500,1/31/1927,6970
USGS,8066500,2/1/1927,4670
USGS,8066500,2/2/1927,5810
USGS,8066500,2/3/1927,6080
USGS,8066500,2/4/1927,5990
USGS,8066500,2/5/1927,5900
USGS,8066500,2/6/1927,5990
USGS,8066500,2/7/1927,6530
USGS,8066500,2/8/1927,6440
USGS,8066500,2/9/1927,6350
USGS,8066500,2/10/1927,6620
USGS,8066500,2/11/1927,9780
USGS,8066500,2/12/1927,12800
USGS,8066500,2/13/1927,20700
USGS,8066500,2/14/1927,22600
USGS,8066500,2/15/1927,21400
USGS,8066500,2/16/1927,19000
USGS,8066500,2/17/1927,16400
USGS,8066500,2/18/1927,14800
USGS,8066500,2/19/1927,13700
USGS,8066500,2/20/1927,13300
USGS,8066500,2/21/1927,12700
USGS,8066500,2/22/1927,11700
USGS,8066500,2/23/1927,10700
USGS,8066500,2/24/1927,8270
USGS,8066500,2/25/1927,7110
USGS,8066500,2/26/1927,6170
USGS,8066500,2/27/1927,5630
USGS,8066500,2/28/1927,5270
USGS,8066500,3/1/1927,5990
USGS,8066500,3/2/1927,7940
USGS,8066500,3/3/1927,6530
USGS,8066500,3/4/1927,6530
USGS,8066500,3/5/1927,6620
USGS,8066500,3/6/1927,6620
USGS,8066500,3/7/1927,6440
USGS,8066500,3/8/1927,11300
USGS,8066500,3/9/1927,26600
USGS,8066500,3/10/1927,28600
USGS,8066500,3/11/1927,28200
USGS,8066500,3/12/1927,26100
USGS,8066500,3/13/1927,25200
USGS,8066500,3/14/1927,24000
USGS,8066500,3/15/1927,21400
USGS,8066500,3/16/1927,20400
USGS,8066500,3/17/1927,18800
USGS,8066500,3/18/1927,18000
USGS,8066500,3/19/1927,18000
USGS,8066500,3/20/1927,18400
USGS,8066500,3/21/1927,20000
USGS,8066500,3/22/1927,26100
USGS,8066500,3/23/1927,31700
USGS,8066500,3/24/1927,34100
USGS,8066500,3/25/1927,34700
USGS,8066500,3/26/1927,32500
USGS,8066500,3/27/1927,29900
USGS,8066500,3/28/1927,24600
USGS,8066500,3/29/1927,16200
USGS,8066500,3/30/1927,10900
USGS,8066500,3/31/1927,8050
USGS,8066500,4/1/1927,7310
USGS,8066500,4/2/1927,6620
USGS,8066500,4/3/1927,6620
USGS,8066500,4/4/1927,7010
USGS,8066500,4/5/1927,7940
USGS,8066500,4/6/1927,8600
USGS,8066500,4/7/1927,8820
USGS,8066500,4/8/1927,7830
USGS,8066500,4/9/1927,7010
USGS,8066500,4/10/1927,6170
USGS,8066500,4/11/1927,4670
USGS,8066500,4/12/1927,5000
USGS,8066500,4/13/1927,5810
USGS,8066500,4/14/1927,8980
USGS,8066500,4/15/1927,26500
USGS,8066500,4/16/1927,35800
USGS,8066500,4/17/1927,39700
USGS,8066500,4/18/1927,40600
USGS,8066500,4/19/1927,37300
USGS,8066500,4/20/1927,30700
USGS,8066500,4/21/1927,27200
USGS,8066500,4/22/1927,25200
USGS,8066500,4/23/1927,26300
USGS,8066500,4/24/1927,26500
USGS,8066500,4/25/1927,26100
USGS,8066500,4/26/1927,25200
USGS,8066500,4/27/1927,24200
USGS,8066500,4/28/1927,23800
USGS,8066500,4/29/1927,23800
USGS,8066500,4/30/1927,23600
USGS,8066500,5/1/1927,23400
USGS,8066500,5/2/1927,23200
USGS,8066500,5/3/1927,22600
USGS,8066500,5/4/1927,22200
USGS,8066500,5/5/1927,21800
USGS,8066500,5/6/1927,21600
USGS,8066500,5/7/1927,21600
USGS,8066500,5/8/1927,21400
USGS,8066500,5/9/1927,20100
USGS,8066500,5/10/1927,19500
USGS,8066500,5/11/1927,19000
USGS,8066500,5/12/1927,18800
USGS,8066500,5/13/1927,21000
USGS,8066500,5/14/1927,21000
USGS,8066500,5/15/1927,18600
USGS,8066500,5/16/1927,14800
USGS,8066500,5/17/1927,12700
USGS,8066500,5/18/1927,11200
USGS,8066500,5/19/1927,11500
USGS,8066500,5/20/1927,11900
USGS,8066500,5/21/1927,12700
USGS,8066500,5/22/1927,12500
USGS,8066500,5/23/1927,10600
USGS,8066500,5/24/1927,6810
USGS,8066500,5/25/1927,4590
USGS,8066500,5/26/1927,3650
USGS,8066500,5/27/1927,3230
USGS,8066500,5/28/1927,2810
USGS,8066500,5/29/1927,2670
USGS,8066500,5/30/1927,2420
USGS,8066500,5/31/1927,2240
USGS,8066500,6/1/1927,1900
USGS,8066500,6/2/1927,1690
USGS,8066500,6/3/1927,1640
USGS,8066500,6/4/1927,1490
USGS,8066500,6/5/1927,1440
USGS,8066500,6/6/1927,1340
USGS,8066500,6/7/1927,1340
USGS,8066500,6/8/1927,1490
USGS,8066500,6/9/1927,1950
USGS,8066500,6/10/1927,3300
USGS,8066500,6/11/1927,4270
USGS,8066500,6/12/1927,5270
USGS,8066500,6/13/1927,5810
USGS,8066500,6/14/1927,5000
USGS,8066500,6/15/1927,4830
USGS,8066500,6/16/1927,4590
USGS,8066500,6/17/1927,3790
USGS,8066500,6/18/1927,4750
USGS,8066500,6/19/1927,6440
USGS,8066500,6/20/1927,9300
USGS,8066500,6/21/1927,12100
USGS,8066500,6/22/1927,14500
USGS,8066500,6/23/1927,16400
USGS,8066500,6/24/1927,17600
USGS,8066500,6/25/1927,16400
USGS,8066500,6/26/1927,14500
USGS,8066500,6/27/1927,11000
USGS,8066500,6/28/1927,10300
USGS,8066500,6/29/1927,9900
USGS,8066500,6/30/1927,10400
USGS,8066500,7/1/1927,10400
USGS,8066500,7/2/1927,9900
USGS,8066500,7/3/1927,8270
USGS,8066500,7/4/1927,6710
USGS,8066500,7/5/1927,5630
USGS,8066500,7/6/1927,4910
USGS,8066500,7/7/1927,3790
USGS,8066500,7/8/1927,2670
USGS,8066500,7/9/1927,3090
USGS,8066500,7/10/1927,4430
USGS,8066500,7/11/1927,3230
USGS,8066500,7/12/1927,2000
USGS,8066500,7/13/1927,1640
USGS,8066500,7/14/1927,1440
USGS,8066500,7/15/1927,1300
USGS,8066500,7/16/1927,1200
USGS,8066500,7/17/1927,1080
USGS,8066500,7/18/1927,965
USGS,8066500,7/19/1927,860
USGS,8066500,7/20/1927,860
USGS,8066500,7/21/1927,790
USGS,8066500,7/22/1927,1240
USGS,8066500,7/23/1927,2740
USGS,8066500,7/24/1927,4110
USGS,8066500,7/25/1927,7410
USGS,8066500,7/26/1927,7720
USGS,8066500,7/27/1927,7940
USGS,8066500,7/28/1927,8160
USGS,8066500,7/29/1927,8600
USGS,8066500,7/30/1927,8050
USGS,8066500,7/31/1927,6440
USGS,8066500,8/1/1927,4750
USGS,8066500,8/2/1927,3160
USGS,8066500,8/3/1927,2540
USGS,8066500,8/4/1927,2300
USGS,8066500,8/5/1927,2060
USGS,8066500,8/6/1927,1640
USGS,8066500,8/7/1927,1540
USGS,8066500,8/8/1927,1540
USGS,8066500,8/9/1927,1200
USGS,8066500,8/10/1927,1120
USGS,8066500,8/11/1927,1000
USGS,8066500,8/12/1927,930
USGS,8066500,8/13/1927,720
USGS,8066500,8/14/1927,660
USGS,8066500,8/15/1927,600
USGS,8066500,8/16/1927,540
USGS,8066500,8/17/1927,515
USGS,8066500,8/18/1927,490
USGS,8066500,8/19/1927,490
USGS,8066500,8/20/1927,465
USGS,8066500,8/21/1927,465
USGS,8066500,8/22/1927,465
USGS,8066500,8/23/1927,465
USGS,8066500,8/24/1927,465
USGS,8066500,8/25/1927,465
USGS,8066500,8/26/1927,490
USGS,8066500,8/27/1927,515
USGS,8066500,8/28/1927,540
USGS,8066500,8/29/1927,515
USGS,8066500,8/30/1927,515
USGS,8066500,8/31/1927,490
USGS,8066500,9/1/1927,490
USGS,8066500,9/2/1927,490
USGS,8066500,9/3/1927,490
USGS,8066500,9/4/1927,490
USGS,8066500,9/5/1927,490
USGS,8066500,9/6/1927,440
USGS,8066500,9/7/1927,440
USGS,8066500,9/8/1927,440
USGS,8066500,9/9/1927,440
USGS,8066500,9/10/1927,415
USGS,8066500,9/11/1927,390
USGS,8066500,9/12/1927,390
USGS,8066500,9/13/1927,390
USGS,8066500,9/14/1927,390
USGS,8066500,9/15/1927,415
USGS,8066500,9/16/1927,465
USGS,8066500,9/17/1927,465
USGS,8066500,9/18/1927,490
USGS,8066500,9/19/1927,570
USGS,8066500,9/20/1927,630
USGS,8066500,9/21/1927,600
USGS,8066500,9/22/1927,600
USGS,8066500,9/23/1927,630
USGS,8066500,9/24/1927,630
USGS,8066500,9/25/1927,600
USGS,8066500,9/26/1927,540
USGS,8066500,9/27/1927,540
USGS,8066500,9/28/1927,540
USGS,8066500,9/29/1927,540
USGS,8066500,9/30/1927,515
USGS,8066500,10/1/1927,520
USGS,8066500,10/2/1927,1130
USGS,8066500,10/3/1927,2490
USGS,8066500,10/4/1927,3690
USGS,8066500,10/5/1927,3850
USGS,8066500,10/6/1927,4480
USGS,8066500,10/7/1927,4480
USGS,8066500,10/8/1927,8020
USGS,8066500,10/9/1927,11900
USGS,8066500,10/10/1927,12800
USGS,8066500,10/11/1927,13600
USGS,8066500,10/12/1927,14000
USGS,8066500,10/13/1927,12500
USGS,8066500,10/14/1927,12100
USGS,8066500,10/15/1927,12000
USGS,8066500,10/16/1927,11900
USGS,8066500,10/17/1927,4010
USGS,8066500,10/18/1927,4010
USGS,8066500,10/19/1927,4010
USGS,8066500,10/20/1927,4010
USGS,8066500,10/21/1927,4010
USGS,8066500,10/22/1927,4010
USGS,8066500,10/23/1927,4010
USGS,8066500,10/24/1927,4010
USGS,8066500,10/25/1927,4010
USGS,8066500,10/26/1927,4010
USGS,8066500,10/27/1927,4010
USGS,8066500,10/28/1927,4010
USGS,8066500,10/29/1927,4010
USGS,8066500,10/30/1927,4010
USGS,8066500,10/31/1927,1450
USGS,8066500,11/1/1927,2840
USGS,8066500,11/2/1927,2910
USGS,8066500,11/3/1927,4210
USGS,8066500,11/4/1927,4210
USGS,8066500,11/5/1927,2490
USGS,8066500,11/6/1927,1870
USGS,8066500,11/7/1927,1650
USGS,8066500,11/8/1927,1200
USGS,8066500,11/9/1927,950
USGS,8066500,11/10/1927,870
USGS,8066500,11/11/1927,830
USGS,8066500,11/12/1927,790
USGS,8066500,11/13/1927,790
USGS,8066500,11/14/1927,830
USGS,8066500,11/15/1927,910
USGS,8066500,11/16/1927,990
USGS,8066500,11/17/1927,1550
USGS,8066500,11/18/1927,3130
USGS,8066500,11/19/1927,1930
USGS,8066500,11/20/1927,1550
USGS,8066500,11/21/1927,1250
USGS,8066500,11/22/1927,1200
USGS,8066500,11/23/1927,1200
USGS,8066500,11/24/1927,1160
USGS,8066500,11/25/1927,1250
USGS,8066500,11/26/1927,1200
USGS,8066500,11/27/1927,1160
USGS,8066500,11/28/1927,1160
USGS,8066500,11/29/1927,1160
USGS,8066500,11/30/1927,1160
USGS,8066500,12/1/1927,1160
USGS,8066500,12/2/1927,1120
USGS,8066500,12/3/1927,990
USGS,8066500,12/4/1927,990
USGS,8066500,12/5/1927,950
USGS,8066500,12/6/1927,910
USGS,8066500,12/7/1927,1300
USGS,8066500,12/8/1927,1400
USGS,8066500,12/9/1927,1450
USGS,8066500,12/10/1927,1500
USGS,8066500,12/11/1927,1580
USGS,8066500,12/12/1927,3210
USGS,8066500,12/13/1927,2770
USGS,8066500,12/14/1927,2560
USGS,8066500,12/15/1927,2170
USGS,8066500,12/16/1927,2110
USGS,8066500,12/17/1927,2050
USGS,8066500,12/18/1927,1930
USGS,8066500,12/19/1927,1700
USGS,8066500,12/20/1927,1550
USGS,8066500,12/21/1927,1550
USGS,8066500,12/22/1927,1400
USGS,8066500,12/23/1927,1550
USGS,8066500,12/24/1927,2770
USGS,8066500,12/25/1927,3050
USGS,8066500,12/26/1927,3210
USGS,8066500,12/27/1927,3370
USGS,8066500,12/28/1927,4390
USGS,8066500,12/29/1927,7020
USGS,8066500,12/30/1927,7790
USGS,8066500,12/31/1927,7900
USGS,8066500,1/1/1928,6800
USGS,8066500,1/2/1928,5550
USGS,8066500,1/3/1928,4570
USGS,8066500,1/4/1928,3850
USGS,8066500,1/5/1928,3210
USGS,8066500,1/6/1928,2770
USGS,8066500,1/7/1928,4030
USGS,8066500,1/8/1928,4210
USGS,8066500,1/9/1928,4390
USGS,8066500,1/10/1928,4390
USGS,8066500,1/11/1928,6170
USGS,8066500,1/12/1928,5250
USGS,8066500,1/13/1928,4480
USGS,8066500,1/14/1928,4750
USGS,8066500,1/15/1928,4300
USGS,8066500,1/16/1928,3770
USGS,8066500,1/17/1928,3050
USGS,8066500,1/18/1928,2290
USGS,8066500,1/19/1928,2350
USGS,8066500,1/20/1928,2420
USGS,8066500,1/21/1928,2350
USGS,8066500,1/22/1928,2050
USGS,8066500,1/23/1928,1700
USGS,8066500,1/24/1928,1500
USGS,8066500,1/25/1928,1450
USGS,8066500,1/26/1928,1350
USGS,8066500,1/27/1928,1350
USGS,8066500,1/28/1928,1250
USGS,8066500,1/29/1928,1250
USGS,8066500,1/30/1928,1200
USGS,8066500,1/31/1928,1200
USGS,8066500,2/1/1928,1200
USGS,8066500,2/2/1928,1200
USGS,8066500,2/3/1928,1200
USGS,8066500,2/4/1928,1250
USGS,8066500,2/5/1928,1300
USGS,8066500,2/6/1928,1300
USGS,8066500,2/7/1928,1350
USGS,8066500,2/8/1928,1400
USGS,8066500,2/9/1928,1500
USGS,8066500,2/10/1928,1450
USGS,8066500,2/11/1928,1450
USGS,8066500,2/12/1928,1500
USGS,8066500,2/13/1928,1650
USGS,8066500,2/14/1928,1870
USGS,8066500,2/15/1928,2110
USGS,8066500,2/16/1928,2050
USGS,8066500,2/17/1928,2170
USGS,8066500,2/18/1928,2290
USGS,8066500,2/19/1928,2290
USGS,8066500,2/20/1928,2230
USGS,8066500,2/21/1928,2350
USGS,8066500,2/22/1928,3720
USGS,8066500,2/23/1928,9880
USGS,8066500,2/24/1928,12800
USGS,8066500,2/25/1928,14300
USGS,8066500,2/26/1928,14400
USGS,8066500,2/27/1928,13100
USGS,8066500,2/28/1928,13000
USGS,8066500,2/29/1928,13300
USGS,8066500,3/1/1928,14200
USGS,8066500,3/2/1928,14500
USGS,8066500,3/3/1928,14900
USGS,8066500,3/4/1928,15000
USGS,8066500,3/5/1928,13800
USGS,8066500,3/6/1928,11500
USGS,8066500,3/7/1928,9220
USGS,8066500,3/8/1928,7020
USGS,8066500,3/9/1928,5250
USGS,8066500,3/10/1928,5520
USGS,8066500,3/11/1928,13700
USGS,8066500,3/12/1928,12600
USGS,8066500,3/13/1928,9550
USGS,8066500,3/14/1928,7790
USGS,8066500,3/15/1928,6590
USGS,8066500,3/16/1928,8890
USGS,8066500,3/17/1928,14500
USGS,8066500,3/18/1928,14800
USGS,8066500,3/19/1928,12500
USGS,8066500,3/20/1928,10800
USGS,8066500,3/21/1928,10400
USGS,8066500,3/22/1928,10100
USGS,8066500,3/23/1928,10100
USGS,8066500,3/24/1928,9220
USGS,8066500,3/25/1928,7680
USGS,8066500,3/26/1928,6380
USGS,8066500,3/27/1928,4570
USGS,8066500,3/28/1928,4030
USGS,8066500,3/29/1928,3290
USGS,8066500,3/30/1928,2700
USGS,8066500,3/31/1928,2420
USGS,8066500,4/1/1928,2290
USGS,8066500,4/2/1928,1870
USGS,8066500,4/3/1928,1750
USGS,8066500,4/4/1928,1700
USGS,8066500,4/5/1928,1600
USGS,8066500,4/6/1928,1550
USGS,8066500,4/7/1928,1700
USGS,8066500,4/8/1928,2050
USGS,8066500,4/9/1928,3240
USGS,8066500,4/10/1928,6250
USGS,8066500,4/11/1928,11900
USGS,8066500,4/12/1928,13800
USGS,8066500,4/13/1928,13800
USGS,8066500,4/14/1928,13900
USGS,8066500,4/15/1928,13900
USGS,8066500,4/16/1928,13900
USGS,8066500,4/17/1928,14200
USGS,8066500,4/18/1928,14600
USGS,8066500,4/19/1928,15000
USGS,8066500,4/20/1928,15500
USGS,8066500,4/21/1928,15500
USGS,8066500,4/22/1928,14000
USGS,8066500,4/23/1928,11000
USGS,8066500,4/24/1928,7240
USGS,8066500,4/25/1928,4950
USGS,8066500,4/26/1928,4300
USGS,8066500,4/27/1928,4300
USGS,8066500,4/28/1928,5250
USGS,8066500,4/29/1928,5350
USGS,8066500,4/30/1928,4950
USGS,8066500,5/1/1928,4120
USGS,8066500,5/2/1928,3690
USGS,8066500,5/3/1928,4030
USGS,8066500,5/4/1928,4570
USGS,8066500,5/5/1928,5050
USGS,8066500,5/6/1928,5550
USGS,8066500,5/7/1928,6170
USGS,8066500,5/8/1928,6480
USGS,8066500,5/9/1928,6170
USGS,8066500,5/10/1928,4850
USGS,8066500,5/11/1928,3530
USGS,8066500,5/12/1928,2560
USGS,8066500,5/13/1928,2050
USGS,8066500,5/14/1928,2230
USGS,8066500,5/15/1928,2560
USGS,8066500,5/16/1928,2490
USGS,8066500,5/17/1928,1750
USGS,8066500,5/18/1928,1550
USGS,8066500,5/19/1928,1450
USGS,8066500,5/20/1928,1300
USGS,8066500,5/21/1928,1250
USGS,8066500,5/22/1928,1160
USGS,8066500,5/23/1928,1500
USGS,8066500,5/24/1928,3240
USGS,8066500,5/25/1928,5650
USGS,8066500,5/26/1928,7460
USGS,8066500,5/27/1928,7900
USGS,8066500,5/28/1928,7020
USGS,8066500,5/29/1928,6170
USGS,8066500,5/30/1928,5350
USGS,8066500,5/31/1928,4570
USGS,8066500,6/1/1928,4030
USGS,8066500,6/2/1928,3530
USGS,8066500,6/3/1928,2770
USGS,8066500,6/4/1928,2420
USGS,8066500,6/5/1928,2230
USGS,8066500,6/6/1928,2050
USGS,8066500,6/7/1928,2230
USGS,8066500,6/8/1928,2630
USGS,8066500,6/9/1928,3050
USGS,8066500,6/10/1928,5070
USGS,8066500,6/11/1928,7680
USGS,8066500,6/12/1928,10800
USGS,8066500,6/13/1928,14000
USGS,8066500,6/14/1928,14800
USGS,8066500,6/15/1928,17400
USGS,8066500,6/16/1928,17100
USGS,8066500,6/17/1928,16200
USGS,8066500,6/18/1928,15400
USGS,8066500,6/19/1928,14400
USGS,8066500,6/20/1928,13600
USGS,8066500,6/21/1928,12500
USGS,8066500,6/22/1928,11200
USGS,8066500,6/23/1928,9660
USGS,8066500,6/24/1928,7240
USGS,8066500,6/25/1928,5550
USGS,8066500,6/26/1928,5050
USGS,8066500,6/27/1928,5650
USGS,8066500,6/28/1928,5350
USGS,8066500,6/29/1928,4950
USGS,8066500,6/30/1928,5350
USGS,8066500,7/1/1928,6800
USGS,8066500,7/2/1928,8670
USGS,8066500,7/3/1928,10100
USGS,8066500,7/4/1928,11100
USGS,8066500,7/5/1928,11300
USGS,8066500,7/6/1928,11200
USGS,8066500,7/7/1928,10900
USGS,8066500,7/8/1928,9770
USGS,8066500,7/9/1928,8450
USGS,8066500,7/10/1928,6910
USGS,8066500,7/11/1928,5250
USGS,8066500,7/12/1928,4390
USGS,8066500,7/13/1928,3690
USGS,8066500,7/14/1928,3290
USGS,8066500,7/15/1928,3290
USGS,8066500,7/16/1928,3290
USGS,8066500,7/17/1928,3370
USGS,8066500,7/18/1928,2490
USGS,8066500,7/19/1928,2110
USGS,8066500,7/20/1928,1810
USGS,8066500,7/21/1928,1600
USGS,8066500,7/22/1928,1350
USGS,8066500,7/23/1928,1250
USGS,8066500,7/24/1928,1200
USGS,8066500,7/25/1928,1120
USGS,8066500,7/26/1928,1070
USGS,8066500,7/27/1928,1160
USGS,8066500,7/28/1928,1160
USGS,8066500,7/29/1928,1250
USGS,8066500,7/30/1928,3830
USGS,8066500,7/31/1928,3830
USGS,8066500,8/1/1928,3830
USGS,8066500,8/2/1928,3830
USGS,8066500,8/3/1928,3830
USGS,8066500,8/4/1928,3830
USGS,8066500,8/5/1928,3830
USGS,8066500,8/6/1928,3830
USGS,8066500,8/7/1928,3830
USGS,8066500,8/8/1928,3830
USGS,8066500,8/9/1928,3830
USGS,8066500,8/10/1928,3830
USGS,8066500,8/11/1928,3830
USGS,8066500,8/12/1928,3830
USGS,8066500,8/13/1928,3830
USGS,8066500,8/14/1928,1500
USGS,8066500,8/15/1928,1600
USGS,8066500,8/16/1928,1160
USGS,8066500,8/17/1928,950
USGS,8066500,8/18/1928,910
USGS,8066500,8/19/1928,870
USGS,8066500,8/20/1928,830
USGS,8066500,8/21/1928,750
USGS,8066500,8/22/1928,670
USGS,8066500,8/23/1928,630
USGS,8066500,8/24/1928,490
USGS,8066500,8/25/1928,435
USGS,8066500,8/26/1928,460
USGS,8066500,8/27/1928,435
USGS,8066500,8/28/1928,400
USGS,8066500,8/29/1928,400
USGS,8066500,8/30/1928,375
USGS,8066500,8/31/1928,375
USGS,8066500,9/1/1928,375
USGS,8066500,9/2/1928,350
USGS,8066500,9/3/1928,375
USGS,8066500,9/4/1928,375
USGS,8066500,9/5/1928,375
USGS,8066500,9/6/1928,375
USGS,8066500,9/7/1928,375
USGS,8066500,9/8/1928,350
USGS,8066500,9/9/1928,325
USGS,8066500,9/10/1928,312
USGS,8066500,9/11/1928,300
USGS,8066500,9/12/1928,288
USGS,8066500,9/13/1928,288
USGS,8066500,9/14/1928,288
USGS,8066500,9/15/1928,275
USGS,8066500,9/16/1928,288
USGS,8066500,9/17/1928,325
USGS,8066500,9/18/1928,300
USGS,8066500,9/19/1928,288
USGS,8066500,9/20/1928,275
USGS,8066500,9/21/1928,262
USGS,8066500,9/22/1928,262
USGS,8066500,9/23/1928,262
USGS,8066500,9/24/1928,275
USGS,8066500,9/25/1928,250
USGS,8066500,9/26/1928,250
USGS,8066500,9/27/1928,250
USGS,8066500,9/28/1928,250
USGS,8066500,9/29/1928,240
USGS,8066500,9/30/1928,245
USGS,8066500,10/1/1928,250
USGS,8066500,10/2/1928,250
USGS,8066500,10/3/1928,250
USGS,8066500,10/4/1928,250
USGS,8066500,10/5/1928,250
USGS,8066500,10/6/1928,250
USGS,8066500,10/7/1928,250
USGS,8066500,10/8/1928,250
USGS,8066500,10/9/1928,250
USGS,8066500,10/10/1928,262
USGS,8066500,10/11/1928,262
USGS,8066500,10/12/1928,275
USGS,8066500,10/13/1928,275
USGS,8066500,10/14/1928,275
USGS,8066500,10/15/1928,275
USGS,8066500,10/16/1928,275
USGS,8066500,10/17/1928,275
USGS,8066500,10/18/1928,262
USGS,8066500,10/19/1928,262
USGS,8066500,10/20/1928,262
USGS,8066500,10/21/1928,262
USGS,8066500,10/22/1928,262
USGS,8066500,10/23/1928,262
USGS,8066500,10/24/1928,260
USGS,8066500,10/25/1928,260
USGS,8066500,10/26/1928,260
USGS,8066500,10/27/1928,260
USGS,8066500,10/28/1928,260
USGS,8066500,10/29/1928,260
USGS,8066500,10/30/1928,260
USGS,8066500,10/31/1928,260
USGS,8066500,11/1/1928,918
USGS,8066500,11/2/1928,918
USGS,8066500,11/3/1928,918
USGS,8066500,11/4/1928,918
USGS,8066500,11/5/1928,918
USGS,8066500,11/6/1928,918
USGS,8066500,11/7/1928,918
USGS,8066500,11/8/1928,918
USGS,8066500,11/9/1928,918
USGS,8066500,11/10/1928,918
USGS,8066500,11/11/1928,918
USGS,8066500,11/12/1928,918
USGS,8066500,11/13/1928,918
USGS,8066500,11/14/1928,918
USGS,8066500,11/15/1928,918
USGS,8066500,11/16/1928,918
USGS,8066500,11/17/1928,918
USGS,8066500,11/18/1928,918
USGS,8066500,11/19/1928,918
USGS,8066500,11/20/1928,918
USGS,8066500,11/21/1928,918
USGS,8066500,11/22/1928,918
USGS,8066500,11/23/1928,918
USGS,8066500,11/24/1928,918
USGS,8066500,11/25/1928,918
USGS,8066500,11/26/1928,918
USGS,8066500,11/27/1928,918
USGS,8066500,11/28/1928,918
USGS,8066500,11/29/1928,918
USGS,8066500,11/30/1928,918
USGS,8066500,12/1/1928,918
USGS,8066500,12/2/1928,918
USGS,8066500,12/3/1928,918
USGS,8066500,12/4/1928,918
USGS,8066500,12/5/1928,918
USGS,8066500,12/6/1928,918
USGS,8066500,12/7/1928,918
USGS,8066500,12/8/1928,918
USGS,8066500,12/9/1928,918
USGS,8066500,12/10/1928,918
USGS,8066500,12/11/1928,918
USGS,8066500,12/12/1928,918
USGS,8066500,12/13/1928,918
USGS,8066500,12/14/1928,918
USGS,8066500,12/15/1928,918
USGS,8066500,12/16/1928,14300
USGS,8066500,12/17/1928,14300
USGS,8066500,12/18/1928,14300
USGS,8066500,12/19/1928,14300
USGS,8066500,12/20/1928,14300
USGS,8066500,12/21/1928,14300
USGS,8066500,12/22/1928,14300
USGS,8066500,12/23/1928,14300
USGS,8066500,12/24/1928,14300
USGS,8066500,12/25/1928,14300
USGS,8066500,12/26/1928,14300
USGS,8066500,12/27/1928,14300
USGS,8066500,12/28/1928,14300
USGS,8066500,12/29/1928,14300
USGS,8066500,12/30/1928,14300
USGS,8066500,12/31/1928,14300
USGS,8066500,1/1/1929,14300
USGS,8066500,1/2/1929,14300
USGS,8066500,1/3/1929,14300
USGS,8066500,1/4/1929,14300
USGS,8066500,1/5/1929,14300
USGS,8066500,1/6/1929,14300
